"subplot_code","habitat","month","day","year","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","years_present","first_appearance","last_ppearance","coded_notes","pen.hit.mm","pendensity.kgm3","pen_density","b","mean_diameter_at1.3_mm","Diameter.at.top.of.snag","volume_m3","AGB.kg.dry.mass","k.volume.yr","k.mass.yr"
"45,05","low_plateau",2,26,2019,"E","45,05E.8.1",346,253,2.3,1.3,NA,4,2,"standing166",NA,"Se está llenando de hongos","R","TRUE","FALSE",3,2018,2020,"",50,101.437186549459,TRUE,0.0695517157587181,346,322.752914307603,0.202052392757677,20.4956262569251,0.287143086025027,0.52194098171063
"45,05","low_plateau",3,3,2020,"E","45,05E.8.1",489,345,0.9,0.45,NA,2,2,"standing170",NA,"se quebro, solo quedo una parte","R","FALSE","TRUE",3,2018,2020,"",100,80.2094918006886,TRUE,0.0838737815015142,455.351557839144,470.887535700807,0.15162099420667,12.1614428916322,NA,NA
"45,05","low_plateau",3,11,2024,"F","45,05F.24.1",1505,NA,17.7,1.3,NA,NA,2,"standing137",861,"medido con cinta diametrica","E","TRUE","FALSE",1,2024,2024,"",NA,271,FALSE,0.0357391995098373,1505,837.503384781869,19.5867221006965,5308.00168928876,NA,NA
"45,05","low_plateau",2,21,2017,"K","45,05K.6.1",335,NA,4.1,1.3,20,NA,1,"standing182",30985,"si ramas. Corteza","R",NA,NA,5,2017,2021,"",1,381.688683657721,TRUE,0.0702948053530692,335,NA,0.316206945633112,1094.98878630507,0.236572728513929,2.57917317052214
"45,05","low_plateau",3,14,2018,"K","45,05K.6.1",306,NA,4.1,1.3,30,NA,2,"standing180",30985,"si ramas Con corteza","R",NA,NA,5,2017,2021,"",1.5,332.705378088107,TRUE,0.072377350240141,306,249.866936278913,0.249591145715373,83.040316502677,0.110398906513744,0.132260798733404
"45,05","low_plateau",2,26,2019,"K","45,05K.6.1",290,270,4.1,1.3,32,NA,2,"standing167",30985,NA,"R","TRUE","FALSE",5,2017,2021,"",1.6,325.510739725238,TRUE,0.0736125463564938,290,235.984421719169,0.223503093574745,72.7526573203944,-0.0668278124386601,0.0252874928705921
"45,05","low_plateau",3,3,2020,"K","45,05K.6.1",297,274,4.2,1.3,42,NA,2,"standing171",30985,NA,"R","TRUE","FALSE",5,2017,2021,"",2.1,296.865789760389,TRUE,0.0730639683925836,297,240.290024806593,0.238949699608991,70.9359912874307,-0.0411489113926723,0.0500124180702735
"45,05","low_plateau",3,8,2021,"K","45,05K.6.1",303,273,4.2,1.3,NA,NA,2,"standing185",30985,NA,"E","TRUE","FALSE",5,2017,2021,"",NA,271,FALSE,0.0726039530583302,303,245.471620467032,0.248987321945495,67.4755642472291,NA,NA
"46,21","slope",3,8,2023,"C","46,21C.23.1",252,247,5,1.3,NA,NA,2,"standing177",683,NA,"R","TRUE","FALSE",2,2023,2024,"",NA,271,FALSE,0.076842938572283,252,189.636714849232,0.192755736564147,52.2368046088839,-0.10115644776876,-0.10115644776876
"46,21","slope",3,13,2024,"C","46,21C.23.1",286,256,4,1.3,NA,NA,2,"standing138",683,NA,"V","TRUE","FALSE",2,2023,2024,"",NA,271,FALSE,0.0739319959361891,286,234.246837804137,0.213274532641678,57.7973983458947,NA,NA
"46,21","slope",3,15,2018,"F","46,21F.8.1",758,653,17.9,2.9,40,NA,2,"standing181",687,"Sin corteza","R",NA,NA,3,2018,2020,"",2,301.812938466429,TRUE,0.0346648137922475,801.229231448581,450.659100408135,5.65223893862526,1705.91884298086,0.0375142871909257,0.0201391063884153
"46,21","slope",2,28,2019,"F","46,21F.8.1",745,675,17.9,2.9,38,NA,2,"standing168",687,NA,"R","TRUE","FALSE",3,2018,2020,"",1.9,307.102816048051,TRUE,0.0350626946392922,787.98931474875,440.29449013281,5.44412721146757,1671.90679756552,-0.0145025403463982,-0.130267297483775
"46,21","slope",3,6,2020,"F","46,21F.8.1",750,649,17.9,2.9,27,NA,2,"standing172",687,NA,"R","TRUE","FALSE",3,2018,2020,"",1.35,344.794074856212,TRUE,0.0349088479118239,793.082588553036,444.273555122952,5.5236561781295,1904.52392176196,NA,NA
"46,21","slope",3,15,2018,"G","46,21G.8.1",221,199,1.7,1.3,30,NA,2,"standing182",NA,"Con corteza","R",NA,NA,1,2018,2018,"",1.5,332.705378088107,TRUE,0.0798620654501374,221,214.051764367212,0.0631826161278967,21.0211961874276,NA,NA
"46,21","slope",3,8,2023,"L","46,21L.23.1",253,113,7.1,1.3,NA,NA,2,"standing178",29287,NA,"R","FALSE","TRUE",1,2023,2023,"",NA,271,FALSE,0.0767518493443128,253,162.102485626234,0.244053794719451,66.1385783689712,NA,NA
"46,21","slope",3,5,2020,"N","46,21N.20.1",355,NA,13.6,2,42,NA,1,"standing174",628,NA,"V","TRUE","FALSE",1,2020,2020,"",2.1,296.865789760389,TRUE,0.0599146571891696,370.205423235919,NA,1.28092114788921,1110.74849720959,NA,NA
"46,21","slope",3,5,2020,"N","46,21N.20.2",313,NA,3.1,1.3,63,NA,2,"standing175",626,NA,"V","TRUE","FALSE",2,2020,2021,"",3.15,258.768072129238,TRUE,0.0718571342026222,313,275.024545205267,0.210758865966249,54.5376654302306,0.826081561721005,0.779894926959635
"46,21","slope",3,9,2021,"N","46,21N.20.2",274,195,1.6,1.3,NA,NA,2,"standing189",626,NA,"E","TRUE","FALSE",2,2020,2021,"",NA,271,FALSE,0.0749178611381201,274,267.91044066724,0.0922620689341547,25.0030206811559,NA,NA
"47,05","low_plateau",2,21,2017,"B","47,05B.6.1",395,NA,1.1,0.61,69,NA,2,"standing185",510,"Con corteza. El tronco se rajo y perdió una parte","R",NA,NA,1,2017,2017,"AA;",3.45,250.915504220274,TRUE,0.0823953073042476,373.169598085382,379.370031171618,0.122318220120924,30.6915378769681,NA,NA
"47,05","low_plateau",3,7,2023,"D","47,05D.23.1",1948,NA,33.8,7.05,NA,NA,2,"standing179",503,"4070mm de diametro. Medido con cinta diametrica. Medido en las gambas","E","TRUE","FALSE",2,2023,2024,"BUTTRESS;",NA,271,FALSE,-0.00569896795110172,1885.20042121796,2268.79895761515,114.845021586879,31123.0008500441,0.438763603539954,0.438763603539954
"47,05","low_plateau",3,11,2024,"D","47,05D.23.1",1914.53,NA,24.11,7.05,NA,NA,2,"standing140",503,NA,"E","FALSE","TRUE",2,2023,2024,"BUTTRESS;",NA,271,FALSE,-0.00530035395013705,1857.06099252556,2095.71796786636,74.0558825326266,20069.1441663418,NA,NA
"47,05","low_plateau",3,11,2024,"E","47,05E.24.1",259,238,12.5,1.3,NA,NA,0,"standing141",25739,"Esta partido e inclinado se midió con cinta diametrica","E","TRUE","FALSE",1,2024,2024,"AA;",NA,271,FALSE,0.0762127621659564,259,NA,0.658566177485803,457.884447778242,NA,NA
"47,10","low_plateau",3,8,2021,"F","47,10F.20.1",446,393,1.2,0.6,NA,NA,2,"standing191",446310,NA,"E","FALSE","TRUE",3,2021,2023,"",NA,271,FALSE,0.0799494593414874,421.725374337888,425.110560061698,0.168970934632818,45.7911232854937,0.151131177960084,0.151131177960084
"47,10","low_plateau",2,21,2022,"F","47,10F.20.1",414,383,1.2,0.6,NA,NA,2,"standing216",446310,NA,"E","FALSE","TRUE",3,2021,2023,"",NA,271,FALSE,0.0816618778399666,390.998083851316,394.204120358684,0.145270211784346,39.3682273935578,0.0257187879757589,0.0257187879757589
"47,10","low_plateau",3,7,2023,"F","47,10F.20.1",415,387,1.16,0.6,NA,NA,2,"standing180",446310,NA,"V","FALSE","TRUE",3,2021,2023,"",NA,271,FALSE,0.0816063892726428,391.957747793426,396.461502180252,0.141581673687807,38.3686335693957,NA,NA
"47,10","low_plateau",2,22,2017,"G","47,10G.6.1",505,NA,3.1,1.3,73,NA,NA,"standing186",550,"Con corteza","R",NA,NA,8,2017,2024,"",3.65,246.17118132805,TRUE,0.0608549637117125,505,NA,NA,2359.82647784648,NA,3.11205900465739
"47,10","low_plateau",3,15,2018,"G","47,10G.6.1",503,483,3.1,1.3,158,NA,2,"standing184",550,"Sin corteza","R",NA,NA,8,2017,2024,"",7.9,189.515835155832,TRUE,0.0609462336727517,503,450.738320049295,0.554222959328488,105.034026999675,0.0784874493862967,0.331374418150686
"47,10","low_plateau",2,27,2019,"G","47,10G.6.1",484,467,3.1,1.3,NA,12,2,"standing171",550,NA,"R","FALSE","TRUE",8,2017,2024,"",16.6666666666667,147.169592916349,TRUE,0.0618318547305632,484,433.021581344027,0.51238669828771,75.4077418027543,0.620091481909732,1.22703523750525
"47,10","low_plateau",3,4,2020,"G","47,10G.6.1",438,491,1.9,1.3,NA,2,2,"standing178",550,"esta rajado y hueco","R","FALSE","TRUE",8,2017,2024,"CH;AA;",100,80.2094918006886,TRUE,0.0641287726463875,438,421.467069216104,0.275610359726007,22.106566888628,-0.145382988620188,-1.36285995000089
"47,10","low_plateau",3,8,2021,"G","47,10G.6.1",540,143,1.4,1.3,NA,NA,2,"standing192",550,"Se está rajando","E","FALSE","TRUE",8,2017,2024,"AA;",NA,271,FALSE,0.0593137173752044,540,536.806539425106,0.31873853167617,86.378142084242,1.99670578077224,1.99670578077224
"47,10","low_plateau",2,21,2022,"G","47,10G.6.1",250,189,1,0.5,NA,NA,2,"standing217",550,"la muestra se quebro a 1.00m de altura","E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0970919468197902,231.316605893466,238.153385851554,0.0432789050930282,11.7285832802106,0.186972349855488,0.186972349855488
"47,10","low_plateau",3,7,2023,"G","47,10G.6.1",228,196,1,0.5,NA,NA,2,"standing181",550,NA,"V","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0992105984646698,210.603485560528,216.965928506505,0.0358984093295137,9.72846892829821,0.166923750721399,0.166923750721398
"47,10","low_plateau",3,11,2024,"G","47,10G.6.1",210,176,1,0.5,NA,NA,2,"standing143",550,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.10110207472412,193.683594406518,199.648135246998,0.0303795363516785,8.23285435130487,NA,NA
"47,17","slope",2,22,2022,"A","47,17A.22.1",826,716,13.7,3.8,NA,NA,2,"standing219",366,"Escalera","E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.0270127549465014,883.707973098392,632.17641923381,6.23807000485811,1690.51697131655,0.245275135254243,0.245275135254243
"47,17","slope",3,13,2023,"A","47,17A.22.1",752,690,12.8,3.8,NA,NA,2,"standing182",366,NA,"E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.0291714992866376,808.891726728399,578.357870603957,4.88122252150367,1322.81130332749,NA,NA
"47,17","slope",3,15,2018,"F","47,17F.8.1",219,188,1.8,1.3,52,NA,2,"standing185",NA,"Con corteza","R",NA,NA,2,2018,2019,"",2.6,276.147096969208,TRUE,0.0800711577992662,219,210.405401048539,0.0651771535962445,17.9984817543191,0.0277410265048829,0.718849020170803
"47,17","slope",2,27,2019,"F","47,17F.8.1",216,NA,1.8,1.3,NA,10,2,"standing172",NA,NA,"R","TRUE","FALSE",2,2018,2019,"",20,138.355393524775,TRUE,0.0803884042083099,216,207.490219906661,0.0633939211578925,8.77089090887879,NA,NA
"47,17","slope",3,15,2018,"G","47,17G.8.1",349,NA,20.5,1.3,100,NA,2,"standing186",646456,"Con corteza","R",NA,NA,3,2018,2020,"",5,221.278365536052,TRUE,0.0693531533743899,349,92.1567910876649,0.871886256740667,192.929565824921,0.698983407571575,0.777270598621886
"47,17","slope",2,27,2019,"G","47,17G.8.1",347,290,6.2,1.3,126,NA,2,"standing173",646456,NA,"R","TRUE","FALSE",3,2018,2020,"",6.3,204.615844206306,TRUE,0.069485337646268,347,246.866233581137,0.433406275334867,88.6817909119543,0.192538718872381,0.704668017349967
"47,17","slope",3,4,2020,"G","47,17G.8.1",342,295,4.9,1.3,NA,7,2,"standing180",646456,NA,"R","TRUE","FALSE",3,2018,2020,"",28.5714285714286,122.609559304999,TRUE,0.0698191606326058,342,265.990809859698,0.357500531712077,43.8329826445206,NA,NA
"47,17","slope",2,22,2022,"N","47,17N.22.1",763,738,31.1,31.1,NA,NA,0,"standing220",361,"Escalera","E",NA,NA,3,2022,2024,"",NA,271,FALSE,-0.0153088417835684,483.501562307436,NA,5.710130500976,2316.93219415309,0.233853595443327,0.172748658763464
"47,17","slope",3,13,2023,"N","47,17N.22.1",727,727,29,31.1,NA,NA,1,"standing184",361,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,-0.0141972160472968,476.205478841716,NA,4.51944086055558,1949.34870969441,1.53107557475078,-1.91761542111149
"47,17","slope",3,12,2024,"N","47,17N.22.1",1008,273,1.4,1.3,NA,NA,1,"standing145",361,"se partio","E","FALSE","TRUE",3,2022,2024,"",NA,271,FALSE,0.0449581682665255,1008,NA,0.977568129380474,13264.7579859993,NA,NA
"49,01","low_plateau",2,21,2017,"C","49,01C.3.1",224,NA,10.4,1.3,84,NA,2,"standing187",45208,"sin corteza","R",NA,NA,1,2017,2017,"",4.2,234.740876986773,TRUE,0.0795519483923798,224,108.605638005066,0.234967048663457,55.1563710662535,NA,NA
"49,01","low_plateau",2,21,2017,"C","49,01C.9.1",1204,NA,4.3,1.8,6,NA,2,"standing188",NA,"esta hueco. Solo Es la parted exterior lonque queda. Sin corteza. Foto.","R",NA,NA,1,2017,2017,"",0.3,573.891973129221,TRUE,0.0340376307809369,1224.66601043199,1105.78475666599,4.58938783097135,2633.81283777138,NA,NA
"49,01","low_plateau",2,21,2017,"E","49,01E.3.1",457,NA,5,1.3,79,NA,2,"standing189",169,"sin corteza","R",NA,NA,2,2017,2018,"",3.95,239.671798102748,TRUE,0.063152089594479,457,361.774344381294,0.661122716097413,158.452470133639,0.675306873203919,0.787441409291232
"49,01","low_plateau",3,14,2018,"E","49,01E.3.1",463,NA,2.1,1.3,110,NA,2,"standing189",169,"Con corteza","R",NA,NA,2,2017,2018,"",5.5,214.248368702278,TRUE,0.0628520853410624,463,440.295188890938,0.33651159347319,72.097059951035,NA,NA
"49,01","low_plateau",2,21,2017,"J","49,01J.9.1",205,NA,1.7,0.55,22,NA,2,"standing190",NA,"sin corteza","R",NA,NA,1,2017,2017,"",1.1,369.562463224463,TRUE,0.0996548046345477,190.236659932379,182.802613106038,0.0464563849219528,17.1685360442607,NA,NA
"49,01","low_plateau",2,21,2017,"O","49,01O.3.1",342,NA,0.51,0.3,21,NA,2,"standing191",849015,"se quebro, el POM era de 1.3 ahora 0.3. Sin corteza","R",NA,NA,4,2017,2020,"",1.05,375.432256457939,TRUE,0.100612239077268,309.264994879438,334.849831403175,0.0415676048439763,15.6058196821259,0.179594957073853,0.389289387863062
"49,01","low_plateau",3,14,2018,"O","49,01O.3.1",313,297,0.51,0.3,39,NA,2,"standing191",849015,"Sin corteza. Irregular 297","R",NA,NA,4,2017,2020,"",1.95,304.412477383877,TRUE,0.102650212647284,282.464527941258,306.325004916122,0.0347342480985138,10.5735385137348,-0.161736980463025,-0.250610713095543
"49,01","low_plateau",2,27,2019,"O","49,01O.3.1",339,304,0.51,0.3,30,NA,2,"standing175",849015,NA,"R","FALSE","TRUE",4,2017,2020,"",1.5,332.705378088107,TRUE,0.100814883559957,306.490029240339,331.898427828914,0.040831880356473,13.5849861920487,0.249544285524583,0.909553228401215
"49,01","low_plateau",3,4,2020,"O","49,01O.3.1",278,250,0.6,0.3,NA,19,2,"standing181",849015,NA,"R","FALSE","TRUE",4,2017,2020,"",10.5263157894737,171.957680854202,TRUE,0.105377600414823,250.195725430314,269.34897228078,0.0318143953733609,5.47072964618179,NA,NA
"49,01","low_plateau",2,21,2017,"P","49,01P.7.1",332,NA,17,1.3,39,NA,1,"standing193",105,"con corteza","R",NA,NA,2,2017,2018,"",1.95,304.412477383877,TRUE,0.0705017032999665,332,NA,1.28772469153952,857.747534845313,0.0987855106591528,0.210699756614357
"49,01","low_plateau",3,14,2018,"P","49,01P.7.1",316,NA,17,1.3,50,NA,1,"standing192",105,"con corteza","R",NA,NA,2,2017,2018,"",2.5,279.840382233256,TRUE,0.0716377366725468,316,NA,1.16659744518771,694.790284523236,NA,NA
"49,04","low_plateau",3,4,2020,"I","49,04I.20.1",306,272,9.5,1.3,18,NA,2,"standing183",199,NA,"R","TRUE","FALSE",5,2020,2024,"",0.9,395.557166286617,TRUE,0.072377350240141,306,169.032470564108,0.432585047005985,171.112115371651,-0.0833060473771532,0.29487045031762
"49,04","low_plateau",3,8,2021,"I","49,04I.20.1",323,266,9,1.3,NA,NA,2,"standing195",199,NA,"E","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0711338041509246,323,186.77824008849,0.470165610259871,127.414880380425,0.199449636106616,0.199449636106616
"49,04","low_plateau",2,18,2022,"I","49,04I.20.1",343,288,5.4,1.3,NA,NA,2,"standing222",199,NA,"V","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0697520073002291,343,257.687398669018,0.385150959020287,104.375909894498,0.112347710274381,0.112347710274381
"49,04","low_plateau",3,7,2023,"I","49,04I.20.1",302,261,6.8,1.3,NA,NA,2,"standing185",199,"altura correcta 6.8m","R","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0726799861854237,302,202.489309660901,0.344222292743917,93.2842413336014,0.419102512584084,0.419102512584084
"49,04","low_plateau",3,11,2024,"I","49,04I.20.1",300,273,3.8,1.3,NA,NA,2,"standing146",199,NA,"E",NA,NA,5,2020,2024,"",NA,271,FALSE,0.0728328106679531,300,250.059889703426,0.22637323874721,61.3471477004938,NA,NA
"49,04","low_plateau",3,14,2018,"O","49,04O.8.1",668,459,17.1,1.3,31,NA,1,"standing193",142,"con corteza. Irregular 459","R",NA,NA,2,2018,2019,"",1.55,329.030372978462,TRUE,0.0544211795937029,668,NA,5.24381026933055,5620.97852837429,0,-0.11338163547876
"49,04","low_plateau",2,27,2019,"O","49,04O.8.1",668,420,17.1,1.3,22,NA,1,"standing177",142,NA,"R","TRUE","FALSE",2,2018,2019,"",1.1,369.562463224463,TRUE,0.0544211795937029,668,NA,5.24381026933055,6295.8293081967,NA,NA
"49,12","low_plateau",3,15,2018,"H","49,12H.8.1",270,NA,2.5,1.3,26,NA,2,"standing194",234,"Con corteza","R",NA,NA,6,2018,2023,"",1.3,349.230296334038,TRUE,0.0752561025280831,270,246.685596206829,0.131134589703515,45.796171621801,0.0226364117452307,0.338194077048472
"49,12","low_plateau",2,27,2019,"H","49,12H.8.1",267,238,2.5,1.3,66,NA,2,"standing178",234,NA,"R","TRUE","FALSE",6,2018,2023,"",3.3,254.722295420666,TRUE,0.07551308844184,267,243.869428331212,0.128199518208603,32.6552755499188,0.27492999675881,0.225269277930459
"49,12","low_plateau",3,4,2020,"H","49,12H.8.1",237,237,2.4,1.3,57,NA,2,"standing184",234,NA,"R","TRUE","FALSE",6,2018,2023,"",2.85,267.691348734915,TRUE,0.0782544243389377,237,217.452464879011,0.0973835971709607,26.0687464713521,0.0181723126270017,0.00588812473576669
"49,12","low_plateau",3,9,2021,"H","49,12H.8.1",239,239,2.3,1.3,NA,NA,2,"standing196",234,NA,"E","TRUE","FALSE",6,2018,2023,"",NA,271,FALSE,0.078061145890621,239,221.052981049258,0.0956298946740387,25.9157014566645,0.149667683483823,0.149667683483823
"49,12","low_plateau",2,21,2022,"H","49,12H.8.1",242,196,1.87,1.3,NA,NA,2,"standing223",234,NA,"E","TRUE","FALSE",6,2018,2023,"",NA,271,FALSE,0.0777742398834419,242,231.506143141624,0.0823367704534467,22.3132647928841,0.462671400240403,0.462671400240403
"49,12","low_plateau",3,7,2023,"H","49,12H.8.1",218,181,1.4,1.3,NA,NA,2,"standing186",234,NA,"V","TRUE","FALSE",6,2018,2023,"",NA,271,FALSE,0.0801764211408967,218,216.259142132366,0.051839188254279,14.0484200169096,NA,NA
"49,12","low_plateau",2,27,2019,"J","49,12J.19.1",272,243,7.8,1.3,34,NA,2,"standing179",10738,NA,"R","TRUE","FALSE",5,2019,2023,"",1.7,318.894193062335,TRUE,0.0750863600602378,272,166.957739900401,0.300733370412321,95.9021254845532,0,0.0193619416867645
"49,12","low_plateau",3,4,2020,"J","49,12J.19.1",272,245,7.8,1.3,36,NA,2,"standing185",10738,NA,"R","TRUE","FALSE",5,2019,2023,"",1.8,312.779172660711,TRUE,0.0750863600602378,272,166.957739900401,0.300733370412321,94.0631347890329,0.20182145607153,0.3452000580807
"49,12","low_plateau",3,9,2021,"J","49,12J.19.1",248,246,7.7,1.3,NA,NA,2,"standing197",10738,NA,"E","TRUE","FALSE",5,2019,2023,"",NA,271,FALSE,0.0772109464232511,248,151.302128542993,0.245771588734728,66.6041005471113,0.0162620220891704,0.0162620220891706
"49,12","low_plateau",2,21,2022,"J","49,12J.19.1",247,246,7.6,1.3,NA,NA,2,"standing224",10738,NA,"E","TRUE","FALSE",5,2019,2023,"",NA,271,FALSE,0.0773038758426023,247,151.771168913916,0.241807167846512,65.5297424864047,0.496769510895784,0.496769510895784
"49,12","low_plateau",3,7,2023,"J","49,12J.19.1",248,248,3.6,1.3,NA,NA,2,"standing187",10738,NA,"V","TRUE","FALSE",5,2019,2023,"",NA,271,FALSE,0.0772109464232511,248,207.647840308937,0.147138021869142,39.8744039265375,NA,NA
"49,21","slope",3,9,2021,"F","49,21F.21.1",207,NA,7.4,1.3,NA,NA,2,"standing198",12294,NA,"E","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0813672753399422,207,126.012160436043,0.16430872672429,44.5276649422826,-0.00916970985955138,-0.00916970985955138
"49,21","slope",2,21,2022,"F","49,21F.21.1",213,NA,6.8,1.3,NA,NA,2,"standing225",12294,NA,"E","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.080710087773729,213,136.645049339415,0.165822319071405,44.9378484683507,0.0236437206501715,0.0236437206501715
"49,21","slope",3,7,2023,"F","49,21F.21.1",208,199,7.1,1.3,NA,NA,2,"standing188",12294,"medido con la bara","V","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0812564317519154,208,129.833229323569,0.161947648794158,43.8878128232168,NA,NA
"49,24","stream",2,21,2022,"A","49,24A.22.1",541,387,18.2,1.3,NA,NA,2,"standing226",7,"inclinado 31.4 grados. tag numero siete","E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0592711641715767,541,198.688168718839,2.09481367655259,567.694506345751,0.0484293626031969,0.0484293626031969
"49,24","stream",3,7,2023,"A","49,24A.22.1",543,388,16.4,1.3,NA,NA,2,"standing189",7,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0591862932265652,543,222.159655477706,1.9957805952129,540.856541302696,0.402266497792452,0.402266497792452
"49,24","stream",3,13,2024,"A","49,24A.22.1",450,324,16.5,1.3,NA,NA,2,"standing150",7,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0635071131814653,450,171.389623114081,1.33478302668676,361.726200232113,NA,NA
"49,24","stream",2,27,2019,"B","49,24B.19.1",460,411,2.1,1.3,57,NA,2,"standing180",129102,"Hay un parte del tronco que no se cae del tronco principal porque está recostado a otro árbol y lianas. Tiene unos 23m de largo la parte que no se ha caido","R",NA,NA,4,2019,2022,"",2.85,267.691348734915,TRUE,0.0630015983269335,460,437.389984782684,0.332126484761139,88.9073866562952,0.359979928850973,0.414734604720192
"49,24","stream",3,5,2020,"B","49,24B.19.1",393,470,2,1.3,67,NA,2,"standing186",129102,"Ya el resto del tronco  está en el suelo","V","TRUE","FALSE",4,2019,2022,"",3.35,253.428050203841,TRUE,0.0666221865120527,393,375.093032290756,0.231721436547849,58.7247118547543,0.535029168351086,0.467990304590632
"49,24","stream",3,9,2021,"B","49,24B.19.1",439,479,1,0.5,NA,NA,2,"standing199",129102,NA,"E","FALSE","TRUE",4,2019,2022,"",NA,271,FALSE,0.084142061429893,410.421944705343,420.913934791745,0.135708170813009,36.7769142903254,0.45334755229826,0.45334755229826
"49,24","stream",2,21,2022,"B","49,24B.19.1",444,384,0.6,0.5,NA,NA,2,"standing228",129102,NA,"E","FALSE","TRUE",4,2019,2022,"",NA,271,FALSE,0.0838815829946807,415.18296227911,440.291234317929,0.0862421661947214,23.3716270387695,NA,NA
